date,ML,Low_90,High_90,facility,state,county
2020-04-24,0.97,0.35000000000000003,1.49,NEW JERSEY TOTAL STATE PRISON,New Jersey,Mercer
2020-04-30,0.8,0.21,1.3,NEW JERSEY TOTAL STATE PRISON,New Jersey,Mercer
2020-04-02,0.44,0.0,3.72,Detroit Reentry Center,Michigan,Wayne
2020-04-06,0.49,0.0,3.3200000000000003,Detroit Reentry Center,Michigan,Wayne
2020-04-07,0.47000000000000003,0.0,2.82,Detroit Reentry Center,Michigan,Wayne
2020-04-08,0.5,0.0,2.72,Detroit Reentry Center,Michigan,Wayne
2020-04-09,0.46,0.0,2.45,Detroit Reentry Center,Michigan,Wayne
2020-04-11,0.48,0.0,2.43,Detroit Reentry Center,Michigan,Wayne
2020-04-13,0.5,0.0,2.41,Detroit Reentry Center,Michigan,Wayne
2020-04-14,0.45,0.0,2.24,Detroit Reentry Center,Michigan,Wayne
2020-04-20,0.47000000000000003,0.0,2.2600000000000002,Detroit Reentry Center,Michigan,Wayne
2020-04-22,0.48,0.0,2.2800000000000002,Detroit Reentry Center,Michigan,Wayne
2020-04-25,0.49,0.0,2.29,Detroit Reentry Center,Michigan,Wayne
2020-04-27,0.49,0.0,2.31,Detroit Reentry Center,Michigan,Wayne
2020-05-02,0.5,0.0,2.32,Detroit Reentry Center,Michigan,Wayne
2020-04-02,0.41000000000000003,0.0,3.0300000000000002,Macomb Correctional Facility,Michigan,Macomb
2020-04-03,0.46,0.0,2.7800000000000002,Macomb Correctional Facility,Michigan,Macomb
2020-04-04,0.5,0.0,2.61,Macomb Correctional Facility,Michigan,Macomb
2020-04-05,0.47000000000000003,0.0,2.34,Macomb Correctional Facility,Michigan,Macomb
2020-04-06,0.5700000000000001,0.0,2.43,Macomb Correctional Facility,Michigan,Macomb
2020-04-07,0.59,0.0,2.36,Macomb Correctional Facility,Michigan,Macomb
2020-04-08,0.61,0.0,2.3000000000000003,Macomb Correctional Facility,Michigan,Macomb
2020-04-09,0.54,0.0,2.14,Macomb Correctional Facility,Michigan,Macomb
2020-04-10,0.55,0.0,2.13,Macomb Correctional Facility,Michigan,Macomb
2020-04-12,0.56,0.0,2.12,Macomb Correctional Facility,Michigan,Macomb
2020-04-13,0.5700000000000001,0.0,2.11,Macomb Correctional Facility,Michigan,Macomb
2020-04-14,0.58,0.0,2.1,Macomb Correctional Facility,Michigan,Macomb
2020-04-15,0.59,0.0,2.1,Macomb Correctional Facility,Michigan,Macomb
2020-04-18,0.59,0.0,2.1,Macomb Correctional Facility,Michigan,Macomb
2020-04-19,0.52,0.0,1.99,Macomb Correctional Facility,Michigan,Macomb
2020-04-20,0.52,0.0,2.0100000000000002,Macomb Correctional Facility,Michigan,Macomb
2020-04-22,0.53,0.0,2.02,Macomb Correctional Facility,Michigan,Macomb
2020-04-23,0.63,0.0,2.14,Macomb Correctional Facility,Michigan,Macomb
2020-04-25,0.64,0.0,2.13,Macomb Correctional Facility,Michigan,Macomb
2020-04-27,0.64,0.0,2.13,Macomb Correctional Facility,Michigan,Macomb
2020-04-30,0.54,0.0,2.0300000000000002,Macomb Correctional Facility,Michigan,Macomb
2020-05-02,0.54,0.0,2.04,Macomb Correctional Facility,Michigan,Macomb
2020-05-03,0.55,0.0,2.05,Macomb Correctional Facility,Michigan,Macomb
2020-05-05,0.49,0.0,1.96,Macomb Correctional Facility,Michigan,Macomb
2020-05-09,0.49,0.0,1.99,Macomb Correctional Facility,Michigan,Macomb
2020-05-10,0.5,0.0,2.02,Macomb Correctional Facility,Michigan,Macomb
2020-05-11,0.51,0.0,2.04,Macomb Correctional Facility,Michigan,Macomb
2020-04-03,5.07,3.98,6.03,ALL MASSACHUSETTS STATE FACILITIES,Massachusetts,Suffolk
2020-04-11,3.87,2.99,4.61,ALL MASSACHUSETTS STATE FACILITIES,Massachusetts,Suffolk
2020-04-22,3.16,2.42,3.81,ALL MASSACHUSETTS STATE FACILITIES,Massachusetts,Suffolk
2020-05-02,2.65,1.99,3.25,ALL MASSACHUSETTS STATE FACILITIES,Massachusetts,Suffolk
2020-04-02,0.47000000000000003,0.0,5.54,Moose Lake,Minnesota,Carlton
2020-04-03,0.53,0.0,4.7700000000000005,Moose Lake,Minnesota,Carlton
2020-04-06,0.5700000000000001,0.0,4.3,Moose Lake,Minnesota,Carlton
2020-04-08,0.6,0.0,3.98,Moose Lake,Minnesota,Carlton
2020-04-14,0.63,0.0,3.73,Moose Lake,Minnesota,Carlton
2020-04-16,1.26,0.0,3.85,Moose Lake,Minnesota,Carlton
2020-04-20,2.52,0.19,4.53,Moose Lake,Minnesota,Carlton
2020-04-24,2.66,0.45,4.51,Moose Lake,Minnesota,Carlton
2020-04-27,2.63,0.64,4.32,Moose Lake,Minnesota,Carlton
2020-04-28,2.22,0.45,3.72,Moose Lake,Minnesota,Carlton
2020-04-30,1.69,0.14,3.0,Moose Lake,Minnesota,Carlton
2020-05-01,1.3,0.0,2.5300000000000002,Moose Lake,Minnesota,Carlton
2020-05-04,1.25,0.0,2.47,Moose Lake,Minnesota,Carlton
2020-05-05,1.2,0.0,2.41,Moose Lake,Minnesota,Carlton
2020-05-06,1.54,0.12,2.74,Moose Lake,Minnesota,Carlton
2020-05-07,1.8900000000000001,0.4,3.11,Moose Lake,Minnesota,Carlton
2020-04-03,0.47000000000000003,0.0,5.54,Apalachee Correctional Institution (Combined?),Florida,Jackson
2020-04-07,0.53,0.0,4.7700000000000005,Apalachee Correctional Institution (Combined?),Florida,Jackson
2020-04-08,1.8,0.0,4.7700000000000005,Apalachee Correctional Institution (Combined?),Florida,Jackson
2020-04-24,1.49,0.0,4.2,Apalachee Correctional Institution (Combined?),Florida,Jackson
2020-05-05,2.7800000000000002,0.21,4.9,Apalachee Correctional Institution (Combined?),Florida,Jackson
2020-05-06,2.85,0.49,4.7700000000000005,Apalachee Correctional Institution (Combined?),Florida,Jackson
2020-05-07,2.96,0.91,4.73,Apalachee Correctional Institution (Combined?),Florida,Jackson
2020-05-08,2.73,0.93,4.28,Apalachee Correctional Institution (Combined?),Florida,Jackson
2020-05-09,2.42,0.8300000000000001,3.83,Apalachee Correctional Institution (Combined?),Florida,Jackson
2020-05-11,2.2,0.7000000000000001,3.46,Apalachee Correctional Institution (Combined?),Florida,Jackson
2020-04-12,0.46,0.0,7.1000000000000005,Sumter Correctional Institution,Florida,Sumter
2020-04-14,4.58,0.14,8.15,Sumter Correctional Institution,Florida,Sumter
2020-04-17,3.84,0.32,6.74,Sumter Correctional Institution,Florida,Sumter
2020-04-18,3.83,0.72,6.3100000000000005,Sumter Correctional Institution,Florida,Sumter
2020-04-19,3.21,0.66,5.33,Sumter Correctional Institution,Florida,Sumter
2020-04-20,2.59,0.38,4.38,Sumter Correctional Institution,Florida,Sumter
2020-04-21,2.23,0.26,3.83,Sumter Correctional Institution,Florida,Sumter
2020-04-22,1.61,0.05,3.08,Sumter Correctional Institution,Florida,Sumter
2020-04-23,1.32,0.0,2.77,Sumter Correctional Institution,Florida,Sumter
2020-04-24,1.02,0.0,2.57,Sumter Correctional Institution,Florida,Sumter
2020-04-25,0.96,0.0,2.54,Sumter Correctional Institution,Florida,Sumter
2020-04-27,1.3800000000000001,0.0,2.77,Sumter Correctional Institution,Florida,Sumter
2020-04-28,1.6600000000000001,0.1,3.0,Sumter Correctional Institution,Florida,Sumter
2020-04-29,1.97,0.34,3.3200000000000003,Sumter Correctional Institution,Florida,Sumter
2020-05-01,1.79,0.24,3.0300000000000002,Sumter Correctional Institution,Florida,Sumter
2020-05-02,1.54,0.14,2.72,Sumter Correctional Institution,Florida,Sumter
2020-05-03,1.23,0.0,2.34,Sumter Correctional Institution,Florida,Sumter
2020-05-05,0.91,0.0,2.12,Sumter Correctional Institution,Florida,Sumter
2020-05-06,0.46,0.0,1.87,Sumter Correctional Institution,Florida,Sumter
2020-05-07,0.48,0.0,1.9000000000000001,Sumter Correctional Institution,Florida,Sumter
2020-05-09,0.49,0.0,1.94,Sumter Correctional Institution,Florida,Sumter
2020-05-11,0.5,0.0,1.97,Sumter Correctional Institution,Florida,Sumter
2020-05-12,0.51,0.0,1.99,Sumter Correctional Institution,Florida,Sumter
2020-04-17,0.46,0.0,7.1000000000000005,Menard Correctional Center,Illinois,Randolph
2020-04-03,0.54,0.0,3.27,ALL TEXAS STATE PRISONS,Texas,Coryell
2020-04-04,0.52,0.0,2.7,ALL TEXAS STATE PRISONS,Texas,Coryell
2020-04-05,0.73,0.0,2.67,ALL TEXAS STATE PRISONS,Texas,Coryell
2020-04-06,1.05,0.0,2.64,ALL TEXAS STATE PRISONS,Texas,Coryell
2020-04-07,1.22,0.01,2.6,ALL TEXAS STATE PRISONS,Texas,Coryell
2020-04-09,1.31,0.03,2.57,ALL TEXAS STATE PRISONS,Texas,Coryell
2020-04-10,1.11,0.0,2.31,ALL TEXAS STATE PRISONS,Texas,Coryell
2020-04-11,5.64,4.47,6.74,ALL TEXAS STATE PRISONS,Texas,Coryell
2020-04-13,5.17,4.3,5.92,ALL TEXAS STATE PRISONS,Texas,Coryell
2020-04-17,6.23,5.61,6.76,ALL TEXAS STATE PRISONS,Texas,Coryell
2020-04-21,4.5600000000000005,4.09,4.98,ALL TEXAS STATE PRISONS,Texas,Coryell
2020-04-23,3.24,2.83,3.62,ALL TEXAS STATE PRISONS,Texas,Coryell
2020-04-24,2.0100000000000002,1.6,2.37,ALL TEXAS STATE PRISONS,Texas,Coryell
2020-04-27,0.84,0.41000000000000003,1.21,ALL TEXAS STATE PRISONS,Texas,Coryell
2020-04-28,0.1,0.0,0.53,ALL TEXAS STATE PRISONS,Texas,Coryell
2020-04-30,0.07,0.0,0.49,ALL TEXAS STATE PRISONS,Texas,Coryell
2020-05-01,0.0,0.0,0.42,ALL TEXAS STATE PRISONS,Texas,Coryell
2020-05-02,0.67,0.21,1.1300000000000001,ALL TEXAS STATE PRISONS,Texas,Coryell
2020-05-03,0.93,0.4,1.4000000000000001,ALL TEXAS STATE PRISONS,Texas,Coryell
2020-05-04,0.85,0.32,1.32,ALL TEXAS STATE PRISONS,Texas,Coryell
2020-05-09,0.47000000000000003,0.0,5.54,Waupun Correctional Institution,Wisconsin,Dodge
2020-05-10,0.53,0.0,4.7700000000000005,Waupun Correctional Institution,Wisconsin,Dodge
2020-04-17,0.46,0.0,7.1000000000000005,Crossroads Adult Transition Center,Illinois,Cook
2020-04-24,0.51,0.0,6.15,Crossroads Adult Transition Center,Illinois,Cook
2020-04-28,0.46,0.0,7.1000000000000005,Washington Corrections Center,Washington,Mason
2020-04-06,2.56,0.0,6.3100000000000005,Johnson State Prison,Georgia,Johnson
2020-04-07,1.93,0.0,5.0200000000000005,Johnson State Prison,Georgia,Johnson
2020-04-08,1.61,0.0,4.3500000000000005,Johnson State Prison,Georgia,Johnson
2020-04-09,1.36,0.0,3.92,Johnson State Prison,Georgia,Johnson
2020-04-14,1.19,0.0,3.63,Johnson State Prison,Georgia,Johnson
2020-04-15,1.11,0.0,3.41,Johnson State Prison,Georgia,Johnson
2020-04-17,1.06,0.0,3.24,Johnson State Prison,Georgia,Johnson
2020-04-18,0.65,0.0,2.9,Johnson State Prison,Georgia,Johnson
2020-04-19,0.65,0.0,2.85,Johnson State Prison,Georgia,Johnson
2020-04-23,0.66,0.0,2.8000000000000003,Johnson State Prison,Georgia,Johnson
2020-04-25,0.66,0.0,2.7600000000000002,Johnson State Prison,Georgia,Johnson
2020-04-27,0.66,0.0,2.72,Johnson State Prison,Georgia,Johnson
2020-04-30,0.9500000000000001,0.0,2.86,Johnson State Prison,Georgia,Johnson
2020-05-04,0.9400000000000001,0.0,2.79,Johnson State Prison,Georgia,Johnson
2020-05-08,0.66,0.0,2.57,Johnson State Prison,Georgia,Johnson
2020-05-11,0.65,0.0,2.5500000000000003,Johnson State Prison,Georgia,Johnson
2020-04-23,0.46,0.0,7.1000000000000005,California City Correctional Facility (CAC),California,Kern
2020-05-09,0.51,0.0,6.15,California City Correctional Facility (CAC),California,Kern
2020-04-11,6.93,2.31,10.620000000000001,Jimmy Autry State Prison,Georgia,Mitchell
2020-04-13,4.39,1.02,7.11,Jimmy Autry State Prison,Georgia,Mitchell
2020-04-15,4.15,1.49,6.390000000000001,Jimmy Autry State Prison,Georgia,Mitchell
2020-04-18,3.2800000000000002,1.11,5.18,Jimmy Autry State Prison,Georgia,Mitchell
2020-04-20,2.64,0.75,4.3,Jimmy Autry State Prison,Georgia,Mitchell
2020-04-23,2.12,0.43,3.6,Jimmy Autry State Prison,Georgia,Mitchell
2020-04-25,1.6500000000000001,0.12,2.93,Jimmy Autry State Prison,Georgia,Mitchell
2020-04-27,1.11,0.0,2.4,Jimmy Autry State Prison,Georgia,Mitchell
2020-04-28,0.8200000000000001,0.0,2.27,Jimmy Autry State Prison,Georgia,Mitchell
2020-04-29,0.74,0.0,2.27,Jimmy Autry State Prison,Georgia,Mitchell
2020-05-06,0.56,0.0,2.17,Jimmy Autry State Prison,Georgia,Mitchell
2020-05-07,0.56,0.0,2.18,Jimmy Autry State Prison,Georgia,Mitchell
2020-05-08,0.7000000000000001,0.0,2.31,Jimmy Autry State Prison,Georgia,Mitchell
2020-05-12,0.71,0.0,2.31,Jimmy Autry State Prison,Georgia,Mitchell
2020-04-20,0.46,0.0,7.1000000000000005,Airway Heights Corrections Center,Washington,Spokane
2020-04-28,0.46,0.0,7.1000000000000005,Ware State Prison,Georgia,Ware
2020-04-29,0.51,0.0,6.15,Ware State Prison,Georgia,Ware
2020-05-03,0.55,0.0,5.55,Ware State Prison,Georgia,Ware
2020-05-08,0.58,0.0,5.11,Ware State Prison,Georgia,Ware
2020-05-09,0.6,0.0,4.79,Ware State Prison,Georgia,Ware
2020-04-07,0.46,0.0,7.1000000000000005,North Kern State Prison (NKSP),California,Kern
2020-04-25,0.51,0.0,6.15,North Kern State Prison (NKSP),California,Kern
2020-04-26,0.55,0.0,5.55,North Kern State Prison (NKSP),California,Kern
2020-05-13,0.46,0.0,7.1000000000000005,Kern Valley State Prison (KVSP),California,Kern
2020-05-11,0.48,0.0,4.7700000000000005,Lino Lakes,Minnesota,Anoka
2020-05-12,0.54,0.0,4.12,Lino Lakes,Minnesota,Anoka
2020-05-13,0.59,0.0,3.72,Lino Lakes,Minnesota,Anoka
2020-04-07,0.46,0.0,7.1000000000000005,San Quentin State Prison (SQ),California,Marin
2020-04-08,0.51,0.0,6.15,San Quentin State Prison (SQ),California,Marin
2020-04-13,0.55,0.0,5.55,San Quentin State Prison (SQ),California,Marin
2020-04-14,0.46,0.0,7.1000000000000005,"California State Prison, Centinela (CEN)",California,Imperial
2020-04-17,0.51,0.0,6.15,"California State Prison, Centinela (CEN)",California,Imperial
2020-04-18,0.55,0.0,5.55,"California State Prison, Centinela (CEN)",California,Imperial
2020-04-27,0.58,0.0,5.11,"California State Prison, Centinela (CEN)",California,Imperial
2020-04-28,0.6,0.0,4.79,"California State Prison, Centinela (CEN)",California,Imperial
2020-05-05,0.62,0.0,4.53,"California State Prison, Centinela (CEN)",California,Imperial
2020-05-06,0.64,0.0,4.33,"California State Prison, Centinela (CEN)",California,Imperial
2020-05-07,0.66,0.0,4.16,"California State Prison, Centinela (CEN)",California,Imperial
2020-05-11,0.67,0.0,4.01,"California State Prison, Centinela (CEN)",California,Imperial
2020-04-07,3.0100000000000002,0.0,7.1000000000000005,Calhoun State Prison,Georgia,Calhoun
2020-04-08,2.27,0.0,5.76,Calhoun State Prison,Georgia,Calhoun
2020-04-15,1.9100000000000001,0.0,5.0200000000000005,Calhoun State Prison,Georgia,Calhoun
2020-04-16,2.4,0.02,4.99,Calhoun State Prison,Georgia,Calhoun
2020-04-22,3.02,0.28,5.29,Calhoun State Prison,Georgia,Calhoun
2020-04-30,2.8000000000000003,0.37,4.83,Calhoun State Prison,Georgia,Calhoun
2020-05-01,2.35,0.2,4.1,Calhoun State Prison,Georgia,Calhoun
2020-05-02,2.06,0.19,3.71,Calhoun State Prison,Georgia,Calhoun
2020-05-05,1.86,0.1,3.36,Calhoun State Prison,Georgia,Calhoun
2020-05-07,1.53,0.0,2.94,Calhoun State Prison,Georgia,Calhoun
2020-05-08,1.26,0.0,2.69,Calhoun State Prison,Georgia,Calhoun
2020-05-09,0.96,0.0,2.5,Calhoun State Prison,Georgia,Calhoun
2020-04-03,3.84,0.0,8.31,Folsom State Prison (FSP),California,Sacramento
2020-04-04,0.46,0.0,7.1000000000000005,Wasco State Prison - Reception Center (WSP),California,Kern
2020-04-08,0.51,0.0,6.15,Wasco State Prison - Reception Center (WSP),California,Kern
2020-04-03,0.47000000000000003,0.0,5.54,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-04-04,0.53,0.0,4.7700000000000005,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-04-05,0.5700000000000001,0.0,4.3,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-04-06,0.6,0.0,3.98,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-04-08,0.63,0.0,3.73,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-04-09,0.66,0.0,3.54,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-04-10,1.2,0.0,3.67,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-04-11,1.1500000000000001,0.0,3.44,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-04-12,0.7000000000000001,0.0,3.04,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-04-14,0.6900000000000001,0.0,2.97,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-04-15,1.43,0.0,3.3200000000000003,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-04-16,1.8900000000000001,0.12,3.6,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-04-17,2.13,0.28,3.73,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-04-18,2.06,0.3,3.5300000000000002,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-04-19,1.85,0.28,3.25,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-04-20,1.57,0.14,2.85,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-04-21,1.35,0.06,2.57,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-04-22,1.17,0.0,2.35,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-04-23,0.97,0.0,2.22,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-04-24,0.92,0.0,2.21,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-04-25,0.7000000000000001,0.0,2.1,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-04-26,0.68,0.0,2.11,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-04-27,0.67,0.0,2.11,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-04-28,0.8300000000000001,0.0,2.21,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-04-29,0.8200000000000001,0.0,2.19,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-04-30,0.81,0.0,2.18,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-05-01,0.8,0.0,2.16,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-05-02,0.78,0.0,2.15,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-05-03,0.62,0.0,2.05,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-05-04,0.62,0.0,2.05,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-05-05,0.53,0.0,1.97,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-05-06,0.53,0.0,1.99,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-05-07,0.48,0.0,1.9100000000000001,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-05-08,0.49,0.0,1.94,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-05-09,0.56,0.0,2.07,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-05-10,0.5700000000000001,0.0,2.08,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-05-11,0.5700000000000001,0.0,2.09,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-05-12,0.58,0.0,2.1,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-05-13,0.58,0.0,2.11,"California State Prison, Los Angeles County (LAC)",California,Los Angeles
2020-04-23,0.46,0.0,7.1000000000000005,Deuel Vocational Institution (DVI),California,San Joaquin
2020-04-08,0.46,0.0,7.1000000000000005,California Institution for Women (CIW),California,San Bernardino
2020-04-10,0.51,0.0,6.15,California Institution for Women (CIW),California,San Bernardino
2020-04-28,0.55,0.0,5.55,California Institution for Women (CIW),California,San Bernardino
2020-05-05,0.58,0.0,5.11,California Institution for Women (CIW),California,San Bernardino
2020-05-06,0.6,0.0,4.79,California Institution for Women (CIW),California,San Bernardino
2020-05-08,0.62,0.0,4.53,California Institution for Women (CIW),California,San Bernardino
2020-05-09,0.64,0.0,4.33,California Institution for Women (CIW),California,San Bernardino
2020-05-10,0.66,0.0,4.16,California Institution for Women (CIW),California,San Bernardino
2020-05-13,0.67,0.0,4.01,California Institution for Women (CIW),California,San Bernardino
2020-04-15,4.29,0.34,7.3100000000000005,Willow River (CIP),Minnesota,Pine
2020-04-21,3.83,0.75,6.33,Willow River (CIP),Minnesota,Pine
2020-04-22,3.1,0.59,5.14,Willow River (CIP),Minnesota,Pine
2020-04-24,2.7,0.54,4.47,Willow River (CIP),Minnesota,Pine
